ID Factura;Tipo de Factura;Ciudad;Tipo de cliente;Genero;Producto;Precio Unitario;Cantidad;Fecha;hora;Medio de Pago;Empleado;Identificador de pago
197-77-7132;B;Mandalay;Member;Male;ColoraciÃ³n permanente sin amonÃ­aco Azalea 7.73 marrÃ³n dorÃ©;3.5;8;1/12/2019;18:22;Ewallet;257020;'0000003100033157739583
805-86-0265;A;Yangon;Normal;Male;Multiusos perfumado Bosque Verde;1.6;9;3/20/2019;11:32;Cash;257021;--
733-29-1227;C;Naypyitaw;Normal;Male;Enjuague bucal encÃ­as sanas Deliplus con hexetidina;1.95;7;3/23/2019;12:41;Cash;257022;--
451-73-2711;C;Naypyitaw;Normal;Male;Papilla crema de bechamel con lenguado Hero baby +8 meses;0.99;1;1/14/2019;15:20;Ewallet;257023;'0000003100059239081426
373-14-0504;A;Yangon;Member;Female;Cerveza de trigo Franziskaner;0.89;2;2/12/2019;14:33;Ewallet;257024;'0000003100083585944375
546-80-2899;A;Yangon;Member;Male;Panecillo;0.1;2;2/20/2019;15:29;Ewallet;257025;'0000003100097871175711
345-68-9016;C;Naypyitaw;Member;Female;Tomate frito estilo casero Hacendado;0.93;8;1/2/2019;16:19;Credit card;257020;4561-2974-7612-3015
390-17-5806;C;Naypyitaw;Member;Female;MojicÃ³n sin azÃºcares aÃ±adidos Gloria;0.22;1;2/2/2019;16:33;Cash;257021;--
457-13-1708;B;Mandalay;Member;Male;SalmÃ³n ahumado Ubago;2.7;10;1/8/2019;19:07;Credit card;257022;5819-8286-8912-1394
664-14-2882;C;Naypyitaw;Member;Female;ChampÃº Hydra Deliplus cabello normal;1.8;5;1/30/2019;14:43;Credit card;257023;4838-4413-2026-5385
487-79-6868;B;Mandalay;Member;Female;Ensalada CÃ©sar;1.99;9;3/26/2019;19:28;Credit card;257024;5986-4991-2461-1981
314-23-4520;C;Naypyitaw;Member;Male;MejillÃ³n vivo y limpio;2.8;7;1/15/2019;20:44;Cash;257025;--
210-30-7976;B;Mandalay;Member;Female;Recambios hojas de afeitar Personna;2.25;4;3/14/2019;11:16;Ewallet;257020;'0000003100063387076700
585-86-8361;A;Yangon;Normal;Female;Aceitunas manzanilla sabor anchoa Hacendado con hueso;1;5;2/3/2019;10:31;Credit card;257021;4803-2540-5176-8977
807-14-7833;A;Yangon;Member;Female;Arroz largo Hacendado;0.83;10;2/22/2019;12:30;Ewallet;257022;'0000003100051271471929
775-72-1988;B;Mandalay;Normal;Male;Gazpacho suave Hacendado;2.6;5;1/24/2019;15:05;Ewallet;257023;'0000003100012237589560
288-38-3758;C;Naypyitaw;Member;Female;Esterilizador de microondas Deliplus;13.95;3;1/25/2019;18:30;Ewallet;257024;'0000003100046023808848
652-43-6591;A;Yangon;Normal;Female;Insecticida antimosquitos elÃ©ctrico recambio lÃ­quido;1.95;8;3/9/2019;13:18;Credit card;257025;4978-3495-8371-6409
785-96-0615;B;Mandalay;Member;Female;Zumo pura naranja Hacendado;1.9;8;2/17/2019;15:28;Ewallet;257020;'0000003100074639497201
406-46-7107;A;Yangon;Normal;Female;Sal fina de mesa Hacendado;0.38;6;1/11/2019;11:52;Cash;257021;--
250-17-5703;A;Yangon;Member;Male;Gel aceite de baÃ±o Deliplus pieles Ã¡topicas;3.25;10;2/27/2019;18:24;Ewallet;257022;'0000003100052924914210
156-95-3964;A;Yangon;Normal;Female;Ensaladilla americana Hacendado;1.2;4;3/25/2019;15:19;Ewallet;257023;'0000003100075507380641
842-40-8179;B;Mandalay;Member;Female;MojicÃ³n sin azÃºcares aÃ±adidos Gloria;0.22;10;2/11/2019;10:38;Credit card;257024;4119-5902-9266-9034
525-09-8450;B;Mandalay;Normal;Male;Mousse de queso, ajo y finas hierbas Hacendado;0.95;10;1/31/2019;15:12;Credit card;257025;5653-8637-4495-3882
410-67-1709;A;Yangon;Member;Female;Chocolate para hacer a la taza Valor;2.15;8;1/20/2019;17:48;Ewallet;257020;'0000003100081472910843
587-73-4862;A;Yangon;Member;Female;Limpiador antical Bosque Verde en gel;1.6;5;3/26/2019;11:07;Ewallet;257021;'0000003100095103734558
787-87-2010;A;Yangon;Member;Male;Lote mujer Adolfo Dominguez Love Live;21.9;4;1/20/2019;15:48;Credit card;257022;4623-8324-8246-3822
593-14-4239;B;Mandalay;Normal;Female;Mini burgers de pollo;1.5;8;3/5/2019;19:40;Ewallet;257023;'0000003100034858959967
801-88-0346;C;Naypyitaw;Normal;Female;PatÃ© perro adulto Delikuit con ternera y pollo;1.55;3;1/5/2019;20:30;Credit card;257024;5863-2508-8768-9533
388-76-2555;B;Mandalay;Normal;Male;Cebolla frita crujiente Hacendado;0.99;6;2/13/2019;13:59;Cash;257025;--
711-31-1234;B;Mandalay;Normal;Female;Lote mujer Rose Nude;10.5;4;3/16/2019;18:51;Cash;257020;--
886-54-6089;A;Yangon;Normal;Female;Vino tinto D.O Ribera del Duero AbadÃ­a MantrÃºs reserva;5.4;6;1/15/2019;17:24;Cash;257021;--
707-32-7409;B;Mandalay;Member;Female;Aceite de oliva virgen extra Casa Juncal;3.95;4;2/26/2019;11:58;Ewallet;257022;'0000003100044907102494
759-98-4285;C;Naypyitaw;Member;Female;Crema facial efecto lifting Deliplus;4;7;2/27/2019;19:01;Credit card;257023;4425-9123-3338-8731
201-63-8275;C;Naypyitaw;Member;Female;Cerveza sin gluten Ambar;3.6;7;2/17/2019;16:50;Ewallet;257024;'0000003100013128156823
471-06-8611;C;Naypyitaw;Normal;Female;Perfumador ropa Bosque Verde intensificador de fragancia;2.9;1;2/6/2019;10:22;Credit card;257025;4509-2602-7418-3115
200-16-5952;C;Naypyitaw;Member;Male;Spray cabello brillo todo tipo de cabello Deliplus sin fijaciÃ³n;1.75;2;1/17/2019;16:46;Cash;257020;--
120-54-2248;B;Mandalay;Normal;Female;Lote infantil My Unicorn;8;5;1/22/2019;18:08;Credit card;257021;5831-8722-2401-4100
102-77-2261;C;Naypyitaw;Member;Male;Sazonador pescado Hacendado;1.4;7;3/5/2019;18:02;Credit card;257022;4617-1286-9655-3070
875-31-8302;B;Mandalay;Normal;Male;Mortadela de pavo Hacendado finas lonchas;1;1;1/3/2019;13:07;Cash;257023;--
102-06-2002;C;Naypyitaw;Member;Male;Barrita sustitutivo de comida Belladieta sabor chocolate negro;5.4;5;3/20/2019;17:52;Cash;257024;--
457-94-0464;B;Mandalay;Member;Male;EspÃ¡rrago verde fino;2.15;9;1/31/2019;20:32;Ewallet;257025;'0000003100021934278713
629-42-4133;C;Naypyitaw;Normal;Male;Chorizo lonchas Revilla;1;8;2/19/2019;19:24;Cash;257020;--
534-53-3526;A;Yangon;Normal;Female;SÃ©rum Restructuring Deliplus cabello extremadamente daÃ±ado;4.05;4;2/11/2019;16:06;Ewallet;257021;'0000003100063674928881
307-04-2070;A;Yangon;Member;Female;Desodorante original Heno de Pravia;2.7;1;2/5/2019;14:14;Credit card;257022;4863-5475-7915-4502
468-99-7231;C;Naypyitaw;Normal;Female;Pintalabios cremoso Deliplus 15;4.5;8;3/3/2019;17:36;Cash;257023;--
516-77-6464;C;Naypyitaw;Member;Female;Colorete compacto multicolor Deliplus 04;6;5;2/24/2019;13:08;Ewallet;257024;'0000003100092670623086
404-91-5964;A;Yangon;Normal;Male;Cabecero de lomo Hacendado lonchas;1.72;7;2/4/2019;16:09;Credit card;257025;4719-9001-4392-8080
886-77-9084;C;Naypyitaw;Normal;Male;Rape sin piel y sin cabeza;15.42;8;2/19/2019;11:33;Ewallet;257020;'0000003100075141255957
790-38-4466;C;Naypyitaw;Normal;Female;BiberÃ³n 150 ml tetina lÃ¡tex flujo lento +0 meses Deliplus;3.9;5;1/23/2019;10:18;Credit card;257021;4251-4608-6386-9769
704-10-4056;C;Naypyitaw;Member;Male;Mango escoba/fregona Bosque Verde 120 cm;0.75;3;1/14/2019;10:55;Credit card;257022;5569-6181-8400-3835
497-37-6538;A;Yangon;Normal;Male;Helado de fresa Hacendado;1.65;7;1/17/2019;15:15;Ewallet;257023;'0000003100030764125338
651-96-5970;A;Yangon;Normal;Male;Percarbonato blanqueante Bosque Verde;1.75;1;3/3/2019;20:06;Credit card;257024;5327-2411-2803-8360
400-80-4065;C;Naypyitaw;Member;Male;AzÃºcar vainillado Hacendado;0.74;4;2/15/2019;20:21;Credit card;257025;5567-8685-5888-1138
744-16-7898;B;Mandalay;Normal;Female;SÃ©rum facial reparador anti-age Deliplus;8.5;10;1/15/2019;13:48;Credit card;257020;5833-2010-4745-6571
263-12-5321;A;Yangon;Member;Male;Maquillaje fluido anti-age Maybelline 30 sand;9.95;7;2/27/2019;12:52;Credit card;257021;5433-9477-9586-5340
702-72-0487;A;Yangon;Normal;Female;InfusiÃ³n Rooibos cÃ­trico Hacendado;1;2;2/26/2019;12:28;Credit card;257022;4647-5322-4726-3226
605-83-1050;B;Mandalay;Normal;Male;Copos de arroz, trigo integral y cebada con chocolate Hacendado;1.99;2;3/15/2019;16:26;Ewallet;257023;'0000003100062770028959
443-60-9639;C;Naypyitaw;Member;Female;Queso en dados para ensaladas Hacendado;1.6;1;1/24/2019;13:24;Cash;257024;--
864-24-7918;A;Yangon;Member;Female;Zumo fresh jengibre & manzana Hacendado;1.6;10;2/22/2019;15:15;Cash;257025;--
359-94-5395;B;Mandalay;Normal;Male;70% Alcohol limpieza hogar Bosque Verde;1.8;1;3/15/2019;10:50;Credit card;257020;4269-5053-9896-8646
401-09-4232;C;Naypyitaw;Member;Male;InfusiÃ³n Detox Hacendado;1.1;5;2/11/2019;18:38;Ewallet;257021;'0000003100090380879734
751-15-6198;B;Mandalay;Normal;Male;Compresa sin alas normal Deliplus Classic;1.15;6;1/12/2019;16:45;Ewallet;257022;'0000003100051821950864
324-41-6833;C;Naypyitaw;Member;Female;InfusiÃ³n Tila Hacendado;0.5;8;3/3/2019;19:30;Ewallet;257023;'0000003100059816995962
474-33-8305;C;Naypyitaw;Member;Male;Ambientador automÃ¡tico Bosque Verde love;1.9;7;3/23/2019;13:23;Ewallet;257024;'0000003100041571148777
759-29-9521;A;Yangon;Member;Female;BetÃºn azul autobrillante BÃºfalo;2.65;9;3/4/2019;11:27;Cash;257025;--
831-81-6575;B;Mandalay;Member;Female;Vino tinto D.O Utiel-Requena Torre Oria reserva;2.85;9;2/23/2019;11:12;Cash;257020;--
220-68-6701;A;Yangon;Normal;Female;Papel higiÃ©nico suave Bosque Verde;2.6;4;3/17/2019;16:36;Cash;257021;--
618-34-8551;A;Yangon;Normal;Female;JabÃ³n de manos lavanda Deliplus pastilla;0.85;2;1/16/2019;18:41;Credit card;257022;4508-7479-7352-9417
257-60-7754;A;Yangon;Normal;Female;Vino tinto D.O Somontano Pico Aneto reserva;4.55;4;1/8/2019;17:12;Cash;257023;--
559-61-5987;B;Mandalay;Normal;Female;BÃ­fidus desnatado cremoso Hacendado natural edulcorado;1;1;1/14/2019;10:38;Cash;257024;--
189-55-2313;C;Naypyitaw;Normal;Female;Laca de uÃ±as alto brillo Deliplus 52 rojo lava;2.5;10;1/31/2019;10:33;Ewallet;257025;'0000003100077905368894
565-91-4567;B;Mandalay;Normal;Male;Fritura de pescado Hacendado ultracongelada;4.49;8;3/15/2019;14:38;Ewallet;257020;'0000003100052602820420
380-60-5336;A;Yangon;Normal;Female;Crema facial antiedad revitalizante Sisbela reestructuradora;5;10;2/24/2019;18:06;Credit card;257021;5190-5827-5720-1082
815-04-6282;C;Naypyitaw;Member;Female;Snack perro corazones Compy;1.29;5;2/8/2019;12:52;Credit card;257022;5565-2784-7476-9572
674-56-6360;A;Yangon;Normal;Male;Leche semidesnatada Pascual;0.89;1;3/22/2019;14:00;Cash;257023;--
778-34-2523;A;Yangon;Member;Female;ColoraciÃ³n permanente L'OrÃ©al 10 rubio muy claro;7.95;8;1/24/2019;10:57;Cash;257024;--
499-27-7781;B;Mandalay;Normal;Female;Yogur sin lactosa natural Hacendado 0% materia grasa 0% sin azÃºcares aÃ±adidos;1.2;8;3/14/2019;16:45;Ewallet;257025;'0000003100098022057021
477-59-2456;C;Naypyitaw;Normal;Female;InfusiÃ³n Tila Hacendado;0.5;7;1/23/2019;11:15;Cash;257020;--
832-51-6761;A;Yangon;Normal;Male;Eau de toilette mujer Como tÃº Amor;7;8;1/19/2019;20:29;Ewallet;257021;'0000003100092643847025
869-11-3082;B;Mandalay;Member;Male;Dulce de boniato Hida;2.7;4;1/27/2019;20:03;Credit card;257022;5310-1060-8644-1702
190-59-3964;B;Mandalay;Member;Male;Recambios hojas de afeitar Personna;2.25;5;2/3/2019;14:35;Credit card;257023;4171-1342-3951-4782
366-43-6862;B;Mandalay;Normal;Male;Chicle regaliz y menta gragea Hacendado;0.8;4;3/25/2019;16:32;Ewallet;257024;'0000003100013852702376
186-43-8965;A;Yangon;Member;Female;Medio melÃ³n Galia;1.66;2;2/24/2019;10:10;Credit card;257025;4508-7956-1061-8200
784-21-9238;C;Naypyitaw;Member;Male;Palitos de pan con cacahuete Anitin;1.19;1;2/7/2019;14:15;Cash;257020;--
276-75-6884;A;Yangon;Normal;Female;AguarrÃ¡s sÃ­mil Bosque Verde;1.6;3;3/4/2019;10:05;Cash;257021;--
109-86-4363;B;Mandalay;Member;Female;Solomillo de cerdo marinado congelado;5.64;7;2/14/2019;11:36;Credit card;257022;5795-7127-6709-6719
569-76-2760;A;Yangon;Member;Female;Harina de arroz Hacendado;0.95;4;1/29/2019;18:15;Credit card;257023;4154-3482-1922-4683
222-42-0244;B;Mandalay;Member;Female;Gel-crema facial Hydrafresh L'OrÃ©al pieles normales a mixtas;6.67;9;1/28/2019;13:53;Credit card;257024;5351-7934-8571-7345
760-53-9233;A;Yangon;Member;Male;Refresco tÃ© sabor melocotÃ³n Hacendado cero;0.27;3;3/26/2019;18:37;Credit card;257025;4379-4615-9324-6621
538-22-0304;C;Naypyitaw;Normal;Male;Postre lÃ¡cteo + proteÃ­nas Hacendado chocolate;1.4;10;3/24/2019;18:27;Cash;257020;--
416-17-9926;A;Yangon;Member;Female;Compresa de incontinencia Tena masculina;4.65;10;1/1/2019;14:42;Credit card;257021;5265-4894-5940-7400
237-44-6163;A;Yangon;Normal;Male;Bastoncillos de algodÃ³n 100% Deliplus;0.6;8;1/24/2019;17:43;Cash;257022;--
636-17-0325;B;Mandalay;Normal;Male;Cava semi seco CabrÃ© & SabatÃ©;4.35;4;2/25/2019;18:37;Cash;257023;--
343-75-9322;B;Mandalay;Member;Female;Merluza del cabo sin cabeza Hacendado congelada;3.74;8;1/9/2019;16:34;Cash;257024;--
528-14-9470;A;Yangon;Member;Male;Insecticida barrera antimosquitos Bosque Verde;3.09;1;2/14/2019;14:42;Ewallet;257025;'0000003100012218379548
427-45-9297;B;Mandalay;Member;Female;Flan de vainilla con caramelo Hacendado;0.7;7;3/12/2019;11:01;Ewallet;257020;'0000003100040201851027
807-34-3742;A;Yangon;Normal;Male;Gotas de maquillaje Deliplus 04 oscuro;5;1;3/26/2019;19:44;Cash;257021;--
288-62-1085;A;Yangon;Member;Male;Eau de toilette mujer Don Algodon;12;5;1/9/2019;13:34;Ewallet;257022;'0000003100015557274490
670-71-7306;B;Mandalay;Normal;Male;Horquilla negra Deliplus;1.5;6;1/2/2019;20:08;Credit card;257023;4138-2942-8449-8322
660-29-7083;C;Naypyitaw;Normal;Male;NÃ©ctar de maracuyÃ¡ Hacendado fruta de la pasiÃ³n, mango, uva y manzana;0.7;10;1/15/2019;15:01;Cash;257024;--
271-77-8740;C;Naypyitaw;Member;Female;Licor de ron caramelo Perla de las Islas;6.95;6;1/1/2019;11:40;Ewallet;257025;'0000003100099303657736
497-36-0989;A;Yangon;Normal;Male;MorcÃ³n ibÃ©rico La Hacienda del ibÃ©rico;12.5;3;2/15/2019;15:21;Cash;257020;--
291-59-1384;B;Mandalay;Normal;Male;Leche desnatada Asturiana;1.25;1;2/28/2019;17:38;Cash;257021;--
860-73-6466;A;Yangon;Member;Female;Refresco de limÃ³n Hacendado con gas;0.4;2;3/2/2019;16:16;Credit card;257022;5579-9898-9711-6440
549-23-9016;C;Naypyitaw;Member;Female;GambÃ³n grande congelado;886.05;2;2/13/2019;18:15;Credit card;257023;4124-7426-6533-4090
896-34-0956;A;Yangon;Normal;Male;Huevas de lumpo Hacendado;2.1;1;1/26/2019;12:43;Cash;257024;--
804-38-3935;A;Yangon;Member;Male;Media papaya;3.24;3;1/30/2019;11:32;Credit card;257025;4232-1012-3521-3180
585-90-0249;A;Yangon;Member;Male;Protector solar infantil Sun Med FPS 50+;6;1;1/27/2019;18:08;Ewallet;257020;'0000003100075064249168
862-29-5914;C;Naypyitaw;Normal;Female;Espinaca baby base para ensalada;1.19;1;1/30/2019;17:08;Credit card;257021;4467-7871-1581-9194
845-94-6841;C;Naypyitaw;Member;Female;Chocolate negro Valor puro almendras enteras;2.55;9;1/8/2019;19:38;Cash;257022;--
125-45-2293;A;Yangon;Normal;Female;CaÃ±a de lomo cebo ibÃ©rico La Hacienda del ibÃ©rico;40;6;1/19/2019;13:11;Cash;257023;--
843-73-4724;A;Yangon;Normal;Male;Ensaladilla americana Hacendado;1.2;1;1/25/2019;11:05;Cash;257024;--
409-33-9708;A;Yangon;Normal;Female;Rodaja de emperador;6.18;2;2/19/2019;10:12;Ewallet;257025;'0000003100057478311911
658-66-3967;C;Naypyitaw;Normal;Male;Yogur sabor macedonia Hacendado;0.53;7;1/14/2019;15:42;Ewallet;257020;'0000003100089676554861
866-70-2814;B;Mandalay;Normal;Female;Ensalada de bacalaos y pimientos asados Ubago estilo esgarraet;1.95;10;2/25/2019;11:58;Ewallet;257021;'0000003100094844632451
160-22-2687;A;Yangon;Member;Female;Tubo de pota Hacendado congelado;4.1;5;1/23/2019;14:21;Ewallet;257022;'0000003100053695126961
895-03-6665;B;Mandalay;Normal;Female;Chocolate con leche Milka caramelo;0.95;9;2/16/2019;10:52;Cash;257023;--
770-42-8960;B;Mandalay;Normal;Male;Almejas blancas del norte Hacendado al natural;1.5;8;1/1/2019;19:31;Cash;257024;--
748-45-2862;A;Yangon;Member;Female;Calamar en tinta Hacendado;1.69;4;3/7/2019;18:35;Cash;257025;--
234-36-2483;B;Mandalay;Normal;Male;Eau de toilette hombre AfÃ¡n;8;6;2/15/2019;13:51;Cash;257020;--
316-66-3011;A;Yangon;Member;Female;CafÃ© soluble clÃ¡sico Hacendado en sobres;0.79;9;1/23/2019;12:35;Cash;257021;--
848-95-6252;C;Naypyitaw;Member;Female;Migas Hacendado;2.1;1;2/20/2019;13:24;Ewallet;257022;'0000003100036547768430
840-76-5966;A;Yangon;Member;Male;Huevos cocidos Hacendado;1.17;2;1/8/2019;18:06;Ewallet;257023;'0000003100041013869159
152-03-4217;B;Mandalay;Normal;Female;Compresa sin alas super Deliplus Dry;2.3;9;3/17/2019;11:55;Credit card;257024;4582-6588-5692-2001
533-66-5566;B;Mandalay;Normal;Female;Eau de toilette mujer Ikiru;8;7;1/12/2019;11:42;Cash;257025;--
124-31-1458;A;Yangon;Member;Female;Papel higiÃ©nico acolchado Bosque Verde;2.93;3;1/8/2019;14:30;Cash;257020;--
176-78-1170;C;Naypyitaw;Member;Male;Bandas de cera especial cuerpo y piernas Veet piel sensible;4.45;3;1/26/2019;15:11;Ewallet;257021;'0000003100067051535247
361-59-0574;B;Mandalay;Member;Male;NÃ©ctar de piÃ±a Hacendado sin azÃºcares aÃ±adidos;0.59;8;3/15/2019;14:48;Credit card;257022;4547-3795-1784-4997
101-81-4070;C;Naypyitaw;Member;Female;Surtido bombones La Boutique del PralinÃ©;5.95;2;1/17/2019;12:36;Ewallet;257023;'0000003100062177396261
631-34-1880;C;Naypyitaw;Member;Male;Pila de botÃ³n CR2032 Panasonic;2.6;3;1/8/2019;19:09;Credit card;257024;5843-9576-8344-7890
852-82-2749;A;Yangon;Normal;Male;Bebida lÃ¡ctea de fresa L-casei 0% materia grasa 0% azÃºcares aÃ±adidos;1.5;4;1/6/2019;13:35;Ewallet;257025;'0000003100044427388584
873-14-6353;A;Yangon;Member;Male;Cuidado hidratante anti-fatiga 24H L'OrÃ©al men expert Hydra energetic;7.95;7;2/16/2019;10:33;Credit card;257020;5516-4903-7394-7595
584-66-4073;C;Naypyitaw;Normal;Male;Tomates mini kumato;1.39;1;3/13/2019;15:45;Ewallet;257021;'0000003100059035598250
544-55-9589;B;Mandalay;Member;Female;KÃ©fir natural sabor suave;1.4;10;1/28/2019;11:51;Cash;257022;--
166-19-2553;A;Yangon;Member;Male;ColoraciÃ³n sin amonÃ­aco L'OrÃ©al 354 caoba efecto henna;6.6;6;1/18/2019;17:26;Cash;257023;--
737-88-5876;A;Yangon;Member;Male;Zumo de tomate Bonnysa;1.99;4;3/19/2019;11:52;Credit card;257024;4195-9691-5697-4499
154-87-7367;C;Naypyitaw;Normal;Male;Flautas de pollo y queso;1.7;8;3/15/2019;14:04;Ewallet;257025;'0000003100080531136920
885-56-0389;C;Naypyitaw;Member;Male;ColoraciÃ³n permanente Garnier 6.42 rubio terracota;3.65;1;2/12/2019;17:49;Cash;257020;--
608-05-3804;B;Mandalay;Member;Male;Mascarilla cabello rizado Fructis hidra rizos fortificante;3.95;1;2/25/2019;20:19;Cash;257021;--
448-61-3783;A;Yangon;Normal;Female;Refresco Coca-Cola Zero Zero;2.8;8;3/21/2019;16:08;Credit card;257022;5358-1022-5804-5937
761-49-0439;B;Mandalay;Member;Female;Croquetas de merluza y gambas Preli ultracongeladas;1.5;8;1/19/2019;10:17;Ewallet;257023;'0000003100028115771297
490-95-0021;B;Mandalay;Member;Female;Esponja pÃ³mez suave manos y pies Luxor;1.5;10;1/8/2019;14:25;Ewallet;257024;'0000003100027040449858
115-38-7388;C;Naypyitaw;Member;Female;Huevos cocidos Hacendado;1.17;8;3/30/2019;12:51;Credit card;257025;5667-2090-8869-6816
311-13-6971;B;Mandalay;Member;Male;Galletas de cacao sin gluten rellenas de crema Hacendado;2.5;10;2/20/2019;15:18;Credit card;257020;5802-6141-8657-5235
291-55-6563;A;Yangon;Member;Female;La cuajada de leche de oveja Goshua;1.99;6;3/30/2019;12:45;Ewallet;257021;'0000003100091837562797
548-48-3156;A;Yangon;Member;Female;Pechuga de pavo bajo en sal Hacendado finas lonchas;1.89;2;3/19/2019;13:37;Cash;257022;--
460-93-5834;A;Yangon;Normal;Male;Vino rosado D.O Rioja Comportillo cosecha;2.35;7;1/13/2019;10:03;Cash;257023;--
325-89-4209;A;Yangon;Member;Male;Foie gras entero de pato Hacendado;6.27;1;2/5/2019;19:42;Ewallet;257024;'0000003100075361487338
884-80-6021;A;Yangon;Member;Female;Corrector stick Deliplus 03;4;10;3/23/2019;13:14;Ewallet;257025;'0000003100067959058244
137-74-8729;C;Naypyitaw;Normal;Female;Queso mozzarella Hacendado lonchas;1.35;8;3/13/2019;12:47;Ewallet;257020;'0000003100075368759261
880-46-5796;A;Yangon;Member;Male;Lenguado entero Hacendado ultracongelado;5.9;10;3/17/2019;19:53;Ewallet;257021;'0000003100031118054345
389-70-2397;C;Naypyitaw;Normal;Female;Compresa sin alas de incontinencia Deliplus maxi;3.55;5;2/21/2019;10:26;Cash;257022;--
114-35-5271;B;Mandalay;Normal;Female;Nuez natural Hacendado;3.5;8;2/7/2019;15:06;Cash;257023;--
607-76-6216;C;Naypyitaw;Member;Female;Snack perro barritas Compy con ternera y cordero;1.29;5;3/2/2019;16:35;Credit card;257024;5189-2284-7448-2941
715-20-1673;B;Mandalay;Normal;Male;Compresa sin alas normal plegada Deliplus Classic;1.15;5;3/6/2019;20:57;Cash;257025;--
811-35-1094;B;Mandalay;Member;Male;Crema de manos nutritiva Dove intensiva;2;6;2/6/2019;15:16;Credit card;257020;4836-7586-8443-8257
699-88-1972;B;Mandalay;Normal;Male;InfusiÃ³n Tomillo Hacendado;0.95;8;1/28/2019;17:47;Credit card;257021;4444-9113-8346-5136
781-84-8059;C;Naypyitaw;Normal;Male;LociÃ³n corporal efecto bronceado Deliplus;2.75;7;1/18/2019;16:23;Ewallet;257022;'0000003100041577203781
409-49-6995;C;Naypyitaw;Member;Female;Cebollitas sabor anchoa Hacendado;0.95;6;2/5/2019;10:17;Cash;257023;--
725-54-0677;C;Naypyitaw;Member;Male;Barritas de barquillo Kit-Kat baÃ±adas de chocolate con leche;2.25;7;3/2/2019;13:50;Cash;257024;--
146-09-5432;A;Yangon;Member;Male;Chocolate con leche Milka caramelo;0.95;9;2/9/2019;19:17;Ewallet;257025;'0000003100032693157318
377-79-7592;C;Naypyitaw;Member;Female;Picatostes fritos Hacendado;0.75;9;1/14/2019;14:00;Credit card;257020;5960-3015-1255-4868
509-10-0516;B;Mandalay;Normal;Male;Cerveza reserva;0.66;4;2/9/2019;12:02;Ewallet;257021;'0000003100019008290725
595-94-9924;A;Yangon;Member;Female;Levadura en polvo Hacendado;1.2;5;3/26/2019;20:21;Credit card;257022;5765-6066-2075-2740
865-41-9075;A;Yangon;Normal;Male;MÃ¡scara de pestaÃ±as volumen 4 dimensiones Deliplus negro;3.65;7;1/28/2019;17:35;Cash;257023;--
545-07-8534;C;Naypyitaw;Normal;Female;Preparado lÃ¡cteo con cereales crecimiento Hacendado +1 aÃ±o;1.15;2;2/14/2019;12:42;Ewallet;257024;'0000003100019660034067
118-62-1812;C;Naypyitaw;Member;Female;Tiras transparentes surtidas Doctor San;0.9;4;3/24/2019;17:56;Cash;257025;--
450-42-3339;C;Naypyitaw;Normal;Male;Dulce de membrillo Hacendado sin azÃºcares aÃ±adidos;1.85;10;2/9/2019;18:58;Credit card;257020;5329-8014-1082-7477
851-98-3555;B;Mandalay;Normal;Female;Regaliz roja Hacendado;1;5;3/24/2019;14:08;Credit card;257021;4731-8312-7077-3912
186-71-5196;A;Yangon;Member;Female;Panecillo tostado classic Hacendado;0.78;2;3/27/2019;16:30;Ewallet;257022;'0000003100027813183657
624-01-8356;B;Mandalay;Normal;Female;Zumo de naranja reciÃ©n exprimido Hacendado;2.25;10;1/27/2019;10:44;Credit card;257023;4768-9552-4232-4190
313-66-9943;B;Mandalay;Member;Female;Lenguado entero Hacendado ultracongelado;5.9;3;3/27/2019;20:29;Credit card;257024;5400-7982-8559-4215
151-27-8496;C;Naypyitaw;Normal;Female;Maquillaje fluido Deliplus fijo & cubriente 02;5.5;4;1/19/2019;11:43;Ewallet;257025;'0000003100019593088326
453-33-6436;A;Yangon;Normal;Female;Queso roquefort Cantorel;1.45;8;2/7/2019;10:09;Cash;257020;--
522-57-8364;A;Yangon;Member;Male;PatÃ© gato adulto Delikuit con ternera e hÃ­gado;0.35;8;1/31/2019;10:00;Ewallet;257021;'0000003100097769897532
459-45-2396;A;Yangon;Member;Female;ColoraciÃ³n sin amonÃ­aco L'OrÃ©al 354 caoba efecto henna;6.6;3;2/25/2019;18:45;Cash;257022;--
717-96-4189;C;Naypyitaw;Normal;Female;Medio repollo liso;1.01;6;2/2/2019;12:40;Cash;257023;--
722-13-2115;C;Naypyitaw;Member;Male;Tarta carrot cake Hacendado congelada;9;1;3/14/2019;15:36;Credit card;257024;5936-1358-9818-8767
749-81-8133;A;Yangon;Normal;Female;AlbÃ³ndigas de bacalao CamÃ³s congeladas;1.5;4;3/11/2019;12:04;Cash;257025;--
777-67-2495;B;Mandalay;Normal;Male;Lote facial mujer Sisbela;7;3;2/22/2019;11:26;Ewallet;257020;'0000003100053998234100
636-98-3364;B;Mandalay;Member;Female;Pulpo en aceite de oliva Hacendado;3.75;3;3/2/2019;12:36;Ewallet;257021;'0000003100053092133918
246-55-6923;C;Naypyitaw;Member;Female;JamÃ³n de bellota ibÃ©rico La Hacienda del ibÃ©rico;351;9;3/10/2019;15:06;Credit card;257022;4759-5451-6874-3881
